name,tag,link
KYK,Men Solid Grey Track Pants,https://www.flipkart.com/guapo-solid-men-grey-track-pants/p/itmddd96ce20b3ad?pid=TKPFWQBDFMCWW7XH&lid=LSTTKPFWQBDFMCWW7XHTCMQAV&marketplace=FLIPKART&q=clothing&store=clo&srno=s_22_876&otracker=search&otracker1=search&fm=organic&iid=5879e4a7-8468-4369-b715-3f1a323aed6e.TKPFWQBDFMCWW7XH.SEARCH&ppt=None&ppn=None&ssid=lt84smapps0000001692034871586&qH=50cf19912960f654
JIGGSTER STORE,Pack of 5 Men Solid Beige Track Pants,https://www.flipkart.com/glazer-solid-men-beige-track-pants/p/itmfe6a5cd026b89?pid=TKPG6JQSWKPPHF6W&lid=LSTTKPG6JQSWKPPHF6WCTAZS5&marketplace=FLIPKART&q=clothing&store=clo&srno=s_22_877&otracker=search&otracker1=search&fm=organic&iid=en_dPXuKLw3_GuhJrruIx767g6zskgwMyciwGefwoHkayyK65aEmSTnDyHqKnT4EPMAVdMH2wC9F036HVSlSxgPmw%3D%3D&ppt=None&ppn=None&ssid=lt84smapps0000001692034871586&qH=50cf19912960f654
VeBNoR,"Printed Men Black, Blue Tights",https://www.flipkart.com/kyk-printed-men-black-blue-tights/p/itm3ff40d3f4cab2?pid=TGTGDBSBR2CZVPAX&lid=LSTTGTGDBSBR2CZVPAXSVQYUD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_22_878&otracker=search&otracker1=search&fm=organic&iid=en_dPXuKLw3_GuhJrruIx767g6zskgwMyciwGefwoHkayys9tklDjvFl26PpHiPeYwzIt6ZReXIWfcGG5BkAKK0Kg%3D%3D&ppt=None&ppn=None&ssid=lt84smapps0000001692034871586&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Green Viscose Rayon Trousers,https://www.flipkart.com/highlander-slim-fit-men-green-trousers/p/itm63007763148bc?pid=TROG5H97JC7G8TWT&lid=LSTTROG5H97JC7G8TWTS5P9LD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_881&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLlUP9vR8lH3c0iKfOECDhGEB-sk6R4JIFLfvWbsLatvFA%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
FTX,Pack of 4 Men Solid Round Neck Polyester Multicolor T-S...,https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmca9706878e41a?pid=TSHGEHZUDJZWA8PV&lid=LSTTSHGEHZUDJZWA8PVLH6I74&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_882&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLkk5ySgmgMX8iQgHEFVjKKjrxErURQYKJbQcbWi4Vn0XA%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
HANUMNTRA,Men Regular Fit Printed Spread Collar Party Shirt,https://www.flipkart.com/hanumntra-men-printed-party-white-shirt/p/itma1b53100befa6?pid=SHTFUQY4XYZ7QFGF&lid=LSTSHTFUQY4XYZ7QFGFG62WWT&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_883&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.SHTFUQY4XYZ7QFGF.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Yazole,Men Solid Dark Blue Track Pants,https://www.flipkart.com/yazole-solid-men-dark-blue-track-pants/p/itm87a1c7d30d083?pid=TKPGHFQDVBRARCX7&lid=LSTTKPGHFQDVBRARCX703UCBM&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_884&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TKPGHFQDVBRARCX7.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
BTMZ,"Pack of 2 Men Solid Green, Blue Track Pants",https://www.flipkart.com/btmz-solid-men-green-blue-track-pants/p/itmebf388be592d0?pid=TKPGEG3TEZTHZH3W&lid=LSTTKPGEG3TEZTHZH3WE0DSOA&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_885&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TKPGEG3TEZTHZH3W.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Jump Cuts,"Men Striped Polo Neck Cotton Blend Dark Blue, Beige T-S...",https://www.flipkart.com/jump-cuts-striped-men-polo-neck-dark-blue-beige-t-shirt/p/itm3a1dc44d5c925?pid=TSHGN9WVS6TDSXNR&lid=LSTTSHGN9WVS6TDSXNRUBEZWO&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_886&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGN9WVS6TDSXNR.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Printed Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-printed-casual-blue-shirt/p/itmfef6db1dbb4e3?pid=SHTGGKZWYTMGTHZC&lid=LSTSHTGGKZWYTMGTHZCX8NVH0&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_887&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLmzVyPGV26Z9hf5L1zElo_60vpIW39Swwe1sfzUoTFPkw%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Checkered Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-checkered-casual-multicolor-shirt/p/itm683710cc4ba0c?pid=SHTG7KCJ8ZCYHVJ8&lid=LSTSHTG7KCJ8ZCYHVJ8BII3IW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_888&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLm7dD3bm38NSoNrVxyyJ3tnYTcjVHqDQ_dhp4PCF9RetQ%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
M7 By Metronaut,Men Colorblock Polo Neck Cotton Blend Multicolor T-Shir...,https://www.flipkart.com/m7-metronaut-colorblock-men-polo-neck-multicolor-t-shirt/p/itm09853c8454db2?pid=TSHGE35YVJGG33KY&lid=LSTTSHGE35YVJGG33KYJWYHMD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_889&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGE35YVJGG33KY.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Vitaan,"Pack of 2 Men Printed Black, Grey Track Pants",https://www.flipkart.com/vitaan-printed-men-black-grey-track-pants/p/itm960b67a938695?pid=TKPGBTFCPFHFQBHV&lid=LSTTKPGBTFCPFHFQBHVOVRJNI&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_890&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TKPGBTFCPFHFQBHV.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
DIMMY,Pack of 2 Men Solid Cotton Blend Straight Kurta,https://www.flipkart.com/dimmy-men-solid-straight-kurta/p/itmcca56face3d13?pid=KTAGHDSZ7QNVJRMH&lid=LSTKTAGHDSZ7QNVJRMHXMCBTC&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_891&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLlCQLL9iMUjim1B25kgODFmIxHalexyWNgrlvifH-ySxA%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
krijo,Men Ankle Length,https://www.flipkart.com/krijo-men-ankle-length/p/itm2c896f8182a76?pid=SOCGHNTUKKNN4VGB&lid=LSTSOCGHNTUKKNN4VGB30EZBE&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_892&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLmkaTi3Hsl7qx4x0TYdj7ns9jogO47fDcxe94PYRjCyDQ%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Klosia,"Women Viscose Rayon Kurta, Pant And Dupatta Set",https://www.flipkart.com/klosia-women-kurta-pant-dupatta-set/p/itm9f599865315a9?pid=ETHGHAHYZZFZZZYZ&lid=LSTETHGHAHYZZFZZZYZSHJDWK&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_893&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.ETHGHAHYZZFZZZYZ.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Samah,"Women Geometric Print, Printed, Checkered, Embellished ...",https://www.flipkart.com/samah-women-geometric-print-printed-checkered-embellished-straight-kurta/p/itm71a89cb4246e0?pid=KTAFN3MDVDZSHR7Z&lid=LSTKTAFN3MDVDZSHR7ZJEHALS&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_894&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.KTAFN3MDVDZSHR7Z.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
SHOP LADY,Men Co-ords Blue Printed,https://www.flipkart.com/shop-lady-men-printed-blue-co-ords/p/itmcdf1c1af45194?pid=NSTGKZGDXTW3SJAZ&lid=LSTNSTGKZGDXTW3SJAZHC8QSG&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_895&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.NSTGKZGDXTW3SJAZ.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
FUBAR,Men Slim Fit Striped Mandarin Collar Casual Shirt,https://www.flipkart.com/fubar-men-striped-casual-dark-blue-shirt/p/itmfd6vhp9h7dztv?pid=SHTFD6ST2CVZAG3E&lid=LSTSHTFD6ST2CVZAG3EWVFHFL&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_896&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.SHTFD6ST2CVZAG3E.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
KYK,Men Self Design Round Neck Polyester Black T-Shirt,https://www.flipkart.com/kyk-self-design-men-round-neck-black-t-shirt/p/itm8c415b7f0dcd6?pid=TSHGZEZ83C698PWC&lid=LSTTSHGZEZ83C698PWCWBKDKU&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_897&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLlDzkbS4G5dj9TDNS0EIfUNNlZ-sh7KTYJzwXigsZ27IQ%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
WMX,Solid Men Black Tights,https://www.flipkart.com/wmx-solid-men-black-tights/p/itm02a71e13fbcb0?pid=TGTGNZEHHWJZ2VWD&lid=LSTTGTGNZEHHWJZ2VWDKNO0KV&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_898&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLkwdSg6vNc_QU8I1IAIKddetD6yPyhSANbuMf0ex3JwEw%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Reya,Men Printed Round Neck Pure Cotton Blue T-Shirt,https://www.flipkart.com/reya-printed-men-round-neck-blue-t-shirt/p/itm382114a4f25bb?pid=TSHGKJW4CCWWJYAA&lid=LSTTSHGKJW4CCWWJYAAHZQMGK&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_899&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGKJW4CCWWJYAA.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
VeBNoR,Men Printed Polo Neck Poly Cotton Green T-Shirt,https://www.flipkart.com/vebnor-printed-men-polo-neck-green-t-shirt/p/itmbadeafcd11fe6?pid=TSHGR4SQP26ZNZPT&lid=LSTTSHGR4SQP26ZNZPTUH7BHZ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_900&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGR4SQP26ZNZPT.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
SYS Bella Fashion,Men Slim Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/sys-bella-fashion-men-printed-casual-white-shirt/p/itm4f091fa05cab7?pid=SHTGG4WYTTMK7YVK&lid=LSTSHTGG4WYTTMK7YVKUE7DKY&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_901&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLnAQ7ThlJTBEIlcu_ysEGKXfNL7_kWdJVTVIoOG3dOXfA%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
ALUXDON,Track Pant For Baby Boys,https://www.flipkart.com/aluxdon-track-pant-baby-boys/p/itm8b657b27e7160?pid=KTKG7GYCYNZCDAFG&lid=LSTKTKG7GYCYNZCDAFGFFHZ0G&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_902&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLksHLhIMjca-o8vlTRNH4p1ktAUmw4e0dB0i86dIChZHg%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
KETCH,Men Slim Fit Checkered Casual Shirt,https://www.flipkart.com/ketch-men-checkered-casual-white-shirt/p/itm0a0f5af491e70?pid=SHTG8GMYJQRSJZZK&lid=LSTSHTG8GMYJQRSJZZK7X7UDM&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_903&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.SHTG8GMYJQRSJZZK.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
NB NICKY BOY,Men Printed Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itmd4f84609e0b61?pid=TSHGNAQNXGXGGTA6&lid=LSTTSHGNAQNXGXGGTA61YWFD2&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_904&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGNAQNXGXGGTA6.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
PARK AVENUE,Men Slim Fit Solid Formal Shirt,https://www.flipkart.com/park-avenue-men-solid-formal-white-shirt/p/itm0e6fede83fe27?pid=SHTGR4TFPTDGH83A&lid=LSTSHTGR4TFPTDGH83AZISXUQ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_905&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.SHTGR4TFPTDGH83A.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Billion,Boys Striped Pure Cotton T Shirt,https://www.flipkart.com/billion-boys-striped-pure-cotton-t-shirt/p/itm7756136e7695f?pid=KTBGBQH5CT79VGHG&lid=LSTKTBGBQH5CT79VGHGVJT0LV&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_906&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.KTBGBQH5CT79VGHG.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
GP GARMENTS,"Men Printed, Typography Round Neck Cotton Blend White T...",https://www.flipkart.com/gp-garments-printed-typography-men-round-neck-white-t-shirt/p/itm52eba44f8258c?pid=TSHGMV94VKZGZDQU&lid=LSTTSHGMV94VKZGZDQUS1PGFB&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_907&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLkQDAv8Sk8U_DFg2bFQyiiT9hnS2ZQhD-jUua7-FdikDw%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
LEE TEX,Women Regular Fit Pink Cotton Blend Trousers,https://www.flipkart.com/lee-tex-regular-fit-women-pink-trousers/p/itm4335b9ad5401a?pid=TROGM2ZHH6PYQXDS&lid=LSTTROGM2ZHH6PYQXDS9YG9M6&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_908&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLlqvID-RqfqZ46ifYT729SWWpg6M98nTxZv1R605dZjtQ%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Nofilter,Men Solid Cotton Blend Straight Kurta,https://www.flipkart.com/nofilter-men-solid-straight-kurta/p/itme2065dbdb111b?pid=KTAGZHYB8T6HRJAR&lid=LSTKTAGZHYB8T6HRJAR9MNLXJ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_909&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.KTAGZHYB8T6HRJAR.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
VAN HEUSEN,Men Solid Polo Neck Pure Cotton Maroon T-Shirt,https://www.flipkart.com/van-heusen-solid-men-polo-neck-maroon-t-shirt/p/itmbb4e7d6eeac55?pid=TSHG48FVZGXTGGQW&lid=LSTTSHG48FVZGXTGGQW9BTEF6&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_910&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHG48FVZGXTGGQW.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
HIGHLANDER,Men Regular Fit Solid Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-white-shirt/p/itma226b7c620a17?pid=SHTGAJUZ54M4SYJU&lid=LSTSHTGAJUZ54M4SYJUUIJFBR&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_911&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLnwf3ZuwDOgnIYinT4iyMSA14-2-EfpDb_QxeJKJsQkPw%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Solid Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-maroon-shirt/p/itm1bb7675611bb5?pid=SHTGG9TM964MC7RH&lid=LSTSHTGG9TM964MC7RHNHFULW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_912&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLmKOEoHfVeyGYJ8sN8wKOYi2vC_oTYRoSSjPax-sMEqdQ%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
AVANTIKA FASHION,"Woven Kanjivaram Pure Silk, Art Silk Saree",https://www.flipkart.com/avantika-fashion-woven-kanjivaram-pure-silk-art-silk-saree/p/itm7131d8c5ebadf?pid=SARGG34FNZANEQCU&lid=LSTSARGG34FNZANEQCUVUDCIC&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_913&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.SARGG34FNZANEQCU.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
VeBNoR,Men Checkered Round Neck Poly Cotton Pink T-Shirt,https://www.flipkart.com/vebnor-checkered-men-round-neck-pink-t-shirt/p/itm7fd2f08bca6ff?pid=TSHGPNAUREFEJ9YN&lid=LSTTSHGPNAUREFEJ9YNJEQHAH&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_914&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGPNAUREFEJ9YN.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
AUSK,"Men Solid Polo Neck Cotton Blend Dark Blue, Grey T-Shir...",https://www.flipkart.com/ausk-solid-men-polo-neck-dark-blue-grey-t-shirt/p/itm065b08b3ad4e1?pid=TSHGZBPYFSDGKRHM&lid=LSTTSHGZBPYFSDGKRHMZCASIH&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_915&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHGZBPYFSDGKRHM.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
INKKR,"Pack of 2 Men Solid Polo Neck Cotton Blend White, Black...",https://www.flipkart.com/inkkr-solid-men-polo-neck-white-black-t-shirt/p/itm118ea80465c71?pid=TSHG6EFUMDG3SQPH&lid=LSTTSHG6EFUMDG3SQPHFW8V4U&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_916&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.TSHG6EFUMDG3SQPH.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
KYK,"Printed Men Black, Blue Tights",https://www.flipkart.com/kyk-printed-men-black-blue-tights/p/itm3ff40d3f4cab2?pid=TGTGDBSBR2CZVPAX&lid=LSTTGTGDBSBR2CZVPAXSVQYUD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_917&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLnqV9dEaGZYHNFGSa1uw9INIt6ZReXIWfcGG5BkAKK0Kg%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
krijo,Men Ankle Length,https://www.flipkart.com/krijo-men-ankle-length/p/itme36f144f6fb02?pid=SOCGM9BGKNCKETN3&lid=LSTSOCGM9BGKNCKETN3XGN2GW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_918&otracker=search&otracker1=search&fm=organic&iid=en_6LLQGDStmAHk9qktYD73_RYMznqEOFS_VQkuxLOHvLm5PGLmdeaqymbG1jdQd20UWXB1XkJp9pOYvS7SxNw2Zg%3D%3D&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
Tanip,Men Regular Fit Checkered Spread Collar Formal Shirt,https://www.flipkart.com/tanip-men-checkered-formal-blue-shirt/p/itm2821150778733?pid=SHTGNFB9UXJMEH48&lid=LSTSHTGNFB9UXJMEH48D4RIEF&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_919&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.SHTGNFB9UXJMEH48.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
KOTTY,Women Regular High Rise Black Jeans,https://www.flipkart.com/kotty-regular-women-black-jeans/p/itm43a9803a527fe?pid=JEAGKYFU3DRGHVAC&lid=LSTJEAGKYFU3DRGHVACRQUY1J&marketplace=FLIPKART&q=clothing&store=clo&srno=s_23_920&otracker=search&otracker1=search&fm=organic&iid=5c5a25d2-7925-41f8-9820-f53e8c61e461.JEAGKYFU3DRGHVAC.SEARCH&ppt=None&ppn=None&ssid=m616g23lbk0000001692034873187&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Green Viscose Rayon Trousers,https://www.flipkart.com/highlander-slim-fit-men-green-trousers/p/itm63007763148bc?pid=TROG5H97JC7G8TWT&lid=LSTTROG5H97JC7G8TWTS5P9LD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_24_921&otracker=search&otracker1=search&fm=organic&iid=en_MFB-7NcsMXpSRL2ucZc4iXCfQ-ZFCoiaVc9Li29KFyYjgqLm4W2cI7J14AsQmfwTB-sk6R4JIFLfvWbsLatvFA%3D%3D&ppt=None&ppn=None&ssid=kevqytyp4w0000001692034874507&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Printed Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-printed-casual-blue-shirt/p/itmfef6db1dbb4e3?pid=SHTGGKZWYTMGTHZC&lid=LSTSHTGGKZWYTMGTHZCX8NVH0&marketplace=FLIPKART&q=clothing&store=clo&srno=s_24_922&otracker=search&otracker1=search&fm=organic&iid=en_MFB-7NcsMXpSRL2ucZc4iXCfQ-ZFCoiaVc9Li29KFyaffTqO6hnvhJ1F9fIOK-3y0vpIW39Swwe1sfzUoTFPkw%3D%3D&ppt=None&ppn=None&ssid=kevqytyp4w0000001692034874507&qH=50cf19912960f654
PETER ENGLAND,Men Slim Fit Green Polyester Trousers,https://www.flipkart.com/peter-england-slim-fit-men-green-trousers/p/itm3594cb7d198c3?pid=TROGRDJPGA6GQSND&lid=LSTTROGRDJPGA6GQSNDYYIAH3&marketplace=FLIPKART&q=clothing&store=clo&srno=s_24_923&otracker=search&otracker1=search&fm=organic&iid=84eb3b4d-4d96-4eb8-8320-b7ca87534b87.TROGRDJPGA6GQSND.SEARCH&ppt=None&ppn=None&ssid=kevqytyp4w0000001692034874507&qH=50cf19912960f654
JUGULAR,Boys Striped Pure Cotton T Shirt,https://www.flipkart.com/jugular-boys-striped-pure-cotton-t-shirt/p/itm3b81812fef7d1?pid=KTBGHFBBAPNRKQVG&lid=LSTKTBGHFBBAPNRKQVGZ6HUZI&marketplace=FLIPKART&q=clothing&store=clo&srno=s_24_924&otracker=search&otracker1=search&fm=organic&iid=84eb3b4d-4d96-4eb8-8320-b7ca87534b87.KTBGHFBBAPNRKQVG.SEARCH&ppt=None&ppn=None&ssid=kevqytyp4w0000001692034874507&qH=50cf19912960f654
Emeros,"Women Flared Black, Multicolor Viscose Rayon Trousers",https://www.flipkart.com/emeros-flared-women-black-multicolor-trousers/p/itmcedf5c1c1a219?pid=TROGNFK9HEFSGKER&lid=LSTTROGNFK9HEFSGKERUMAX2Y&marketplace=FLIPKART&q=clothing&store=clo&srno=s_24_925&otracker=search&otracker1=search&fm=organic&iid=84eb3b4d-4d96-4eb8-8320-b7ca87534b87.TROGNFK9HEFSGKER.SEARCH&ppt=None&ppn=None&ssid=kevqytyp4w0000001692034874507&qH=50cf19912960f654
