name,tag,link
CHILEELIFE,Pack of 6 Women Everyday Non Padded Bra,https://www.flipkart.com/chileelife-women-everyday-non-padded-bra/p/itm1185784190b81?pid=BRAFXQAGXKGNQX53&lid=LSTBRAFXQAGXKGNQX53K3VSUN&marketplace=FLIPKART&store=clo&srno=b_19_722&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.BRAFXQAGXKGNQX53.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
HIGHLANDER,Men Slim Fit Checkered Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-checkered-casual-multicolor-shirt/p/itm3d67687291cdf?pid=SHTGE2PSKFA9ZGYU&lid=LSTSHTGE2PSKFA9ZGYUWRBVZV&marketplace=FLIPKART&store=clo&srno=b_19_723&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SHTGE2PSKFA9ZGYU.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
solidplay,Solid Men Silver Casual Shorts,https://www.flipkart.com/solidplay-solid-men-silver-casual-shorts/p/itmfff48b66cde2c?pid=SRTGR6QRSGC8QKVH&lid=LSTSRTGR6QRSGC8QKVHLKEIC6&marketplace=FLIPKART&store=clo&srno=b_19_724&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SRTGR6QRSGC8QKVH.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
VeBNoR,"Pack of 2 Men Printed Black, Dark Blue Track Pants",https://www.flipkart.com/vebnor-printed-men-black-dark-blue-track-pants/p/itm689e10615cdfb?pid=TKPGGN4RFR2CPXYU&lid=LSTTKPGGN4RFR2CPXYUVZXQQU&marketplace=FLIPKART&store=clo&srno=b_19_725&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TKPGGN4RFR2CPXYU.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
COMFIT,Men Slim Mid Rise White Jeans,https://www.flipkart.com/comfit-slim-men-white-jeans/p/itma29511b8f6775?pid=JEAG5DMDNKSEHZ2X&lid=LSTJEAG5DMDNKSEHZ2XJZRJE8&marketplace=FLIPKART&store=clo&srno=b_19_726&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.JEAG5DMDNKSEHZ2X.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
VeBNoR,"Pack of 2 Men Solid Black, Dark Blue Track Pants",https://www.flipkart.com/vebnor-solid-men-black-dark-blue-track-pants/p/itm98d518bfeada8?pid=TKPGCDDGK6S4YFTG&lid=LSTTKPGCDDGK6S4YFTGDXFYZY&marketplace=FLIPKART&store=clo&srno=b_19_727&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TKPGCDDGK6S4YFTG.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
TheFashionPlus,mask Men Solid Hooded Neck Cotton Blend Dark Green T-Sh...,https://www.flipkart.com/thefashionplus-solid-men-hooded-neck-dark-green-t-shirt/p/itm2cc39f46c4729?pid=TSHFY6GS4NJBRQE6&lid=LSTTSHFY6GS4NJBRQE6RYWSBV&marketplace=FLIPKART&store=clo&srno=b_19_728&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHFY6GS4NJBRQE6.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Svello,Women Shapewear,https://www.flipkart.com/svello-women-shapewear/p/itmfdznzh4ztyfdq?pid=SPWFDYY7J6UG9USA&lid=LSTSPWFDYY7J6UG9USA1LJKHR&marketplace=FLIPKART&store=clo&srno=b_19_729&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SPWFDYY7J6UG9USA.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
KILLER,Men Skinny Mid Rise Grey Jeans,https://www.flipkart.com/killer-skinny-men-grey-jeans/p/itm805de24a3506a?pid=JEAGRCGNTMDPZBYP&lid=LSTJEAGRCGNTMDPZBYPKQ4YJK&marketplace=FLIPKART&store=clo&srno=b_19_730&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.JEAGRCGNTMDPZBYP.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Creatywitty,Men Slim Mid Rise Black Jeans,https://www.flipkart.com/creatywitty-slim-men-black-jeans/p/itme68d6d4e0cbdc?pid=JEAG4GU2PG6JPP3Q&lid=LSTJEAG4GU2PG6JPP3QNFZ8R9&marketplace=FLIPKART&store=clo&srno=b_19_731&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.JEAG4GU2PG6JPP3Q.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
TRIPR,"Men Solid Round Neck Cotton Blend Maroon, White T-Shirt",https://www.flipkart.com/tripr-solid-men-round-neck-maroon-white-t-shirt/p/itm027b8fc761979?pid=TSHGNTJXBW696P88&lid=LSTTSHGNTJXBW696P88CAZBYU&marketplace=FLIPKART&store=clo&srno=b_19_732&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHGNTJXBW696P88.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
TRIPR,Printed Men Dark Blue Regular Shorts,https://www.flipkart.com/tripr-printed-men-dark-blue-regular-shorts/p/itmbccde2865f370?pid=SRTFECGHMF4TFBZA&lid=LSTSRTFECGHMF4TFBZA690FH9&marketplace=FLIPKART&store=clo&srno=b_19_733&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SRTFECGHMF4TFBZA.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
FabryKa,Men Typography Round Neck Cotton Blend Red T-Shirt,https://www.flipkart.com/fabryka-typography-men-round-neck-red-t-shirt/p/itmc5ccf65182075?pid=TSHGKYFRZFMECGHM&lid=LSTTSHGKYFRZFMECGHMC6OIBW&marketplace=FLIPKART&store=clo&srno=b_19_734&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHGKYFRZFMECGHM.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Plus91,Men Cargos,https://www.flipkart.com/plus91-men-cargos/p/itm79a0a22207583?pid=CRGGZG5Q3UGXGUMA&lid=LSTCRGGZG5Q3UGXGUMAYBVCEP&marketplace=FLIPKART&store=clo&srno=b_19_735&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.CRGGZG5Q3UGXGUMA.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
MOONVELLY,Men Solid Ankle Length,https://www.flipkart.com/moonvelly-men-solid-ankle-length/p/itmb4da66d227a95?pid=SOCG5MC3NQHWSZCC&lid=LSTSOCG5MC3NQHWSZCCDVNKBF&marketplace=FLIPKART&store=clo&srno=b_19_736&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SOCG5MC3NQHWSZCC.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
3BROS,"Wooger Bra Hook Extender Premium Quality (White, Beige,...",https://www.flipkart.com/wooger-bra-hook-extender-premium-quality-white-beige-black-pack-3/p/itm9f50e632befb8?pid=BREG8EB9DTZBMQ5A&lid=LSTBREG8EB9DTZBMQ5APWJKFQ&marketplace=FLIPKART&store=clo&srno=b_19_737&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.BREG8EB9DTZBMQ5A.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Unistreet,Men Solid Polo Neck Cotton Blend (220 gsm) White T-Shir...,https://www.flipkart.com/3bros-solid-men-polo-neck-white-t-shirt/p/itmc885880a7ecb2?pid=TSHGBAWVV3PWWGHE&lid=LSTTSHGBAWVV3PWWGHEWOOICL&marketplace=FLIPKART&store=clo&srno=b_19_738&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHGBAWVV3PWWGHE.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Lzard,Men Slim Fit Checkered Spread Collar Casual Shirt,https://www.flipkart.com/unistreet-men-checkered-casual-green-shirt/p/itm33b9d3e136be7?pid=SHTFXFCZ5DPGZBAH&lid=LSTSHTFXFCZ5DPGZBAHWER6KI&marketplace=FLIPKART&store=clo&srno=b_19_739&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SHTFXFCZ5DPGZBAH.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Anand Sarees,Men Regular Mid Rise Blue Jeans,https://www.flipkart.com/lzard-regular-men-blue-jeans/p/itmf3vmnm4tahvxd?pid=JEAEZHPMHZDBWAXY&lid=LSTJEAEZHPMHZDBWAXYU2T0CU&marketplace=FLIPKART&store=clo&srno=b_19_740&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.JEAEZHPMHZDBWAXY.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Manlino,Striped Bollywood Satin Saree,https://www.flipkart.com/anand-sarees-striped-bollywood-satin-saree/p/itm5dfe0a5a5b11e?pid=SARGZ9FVXWDGJT22&lid=LSTSARGZ9FVXWDGJT22RFMINV&marketplace=FLIPKART&store=clo&srno=b_19_741&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SARGZ9FVXWDGJT22.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Majestic Man,"Men Printed, Typography Round Neck Pure Cotton Black T-...",https://www.flipkart.com/manlino-printed-typography-men-round-neck-black-t-shirt/p/itmd0ff0d5e8a2d7?pid=TSHGZR8XPVJJFZY2&lid=LSTTSHGZR8XPVJJFZY2FMYRF4&marketplace=FLIPKART&store=clo&srno=b_19_742&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHGZR8XPVJJFZY2.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
VILLAGIUS,Men Slim Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/majestic-man-men-solid-casual-black-shirt/p/itm8cec4bf3544e6?pid=SHTFVQX4NHXEGMYW&lid=LSTSHTFVQX4NHXEGMYW98QOVH&marketplace=FLIPKART&store=clo&srno=b_19_743&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SHTFVQX4NHXEGMYW.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Fasla,Woven Dharmavaram Jacquard Saree,https://www.flipkart.com/villagius-woven-dharmavaram-jacquard-saree/p/itm83fec311ec6ae?pid=SARGYVA4HRVEYBCZ&lid=LSTSARGYVA4HRVEYBCZNYOQ9E&marketplace=FLIPKART&store=clo&srno=b_19_744&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SARGYVA4HRVEYBCZ.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
BLIVE,Camisole For Girls,https://www.flipkart.com/fasla-camisole-girls/p/itmff3swczt8hchb?pid=KCSFF2GFMPQ4CZ3D&lid=LSTKCSFF2GFMPQ4CZ3D5YTNAZ&marketplace=FLIPKART&store=clo&srno=b_19_745&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.KCSFF2GFMPQ4CZ3D.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
KANSAL,Men Printed Round Neck Cotton Blend Yellow T-Shirt,https://www.flipkart.com/blive-printed-men-round-neck-yellow-t-shirt/p/itm61f2fc7debbe1?pid=TSHGMXJWGP4VVCYZ&lid=LSTTSHGMXJWGP4VVCYZVSNJZ4&marketplace=FLIPKART&store=clo&srno=b_19_746&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHGMXJWGP4VVCYZ.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
U TURN,Pack of 5 Women Hipster Multicolor Panty,https://www.flipkart.com/kansal-women-hipster-multicolor-panty/p/itm5111021360ecb?pid=PANG5RZMARDYBHRK&lid=LSTPANG5RZMARDYBHRK1VZ96T&marketplace=FLIPKART&store=clo&srno=b_19_747&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.PANG5RZMARDYBHRK.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
TRIPR,Men Slim Fit Striped Mandarin Collar Casual Shirt,https://www.flipkart.com/u-turn-men-striped-casual-pink-shirt/p/itmfa9g656u3nsmy?pid=SHTFA9F6YUGZUEZR&lid=LSTSHTFA9F6YUGZUEZRSJSSXB&marketplace=FLIPKART&store=clo&srno=b_19_748&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SHTFA9F6YUGZUEZR.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Allen Solly,Pack of 2 Men Vest,https://www.flipkart.com/tripr-men-vest/p/itmf3zcynhfkzdag?pid=VESEXFZF2ZKXEZY4&lid=LSTVESEXFZF2ZKXEZY4CVTDGQ&marketplace=FLIPKART&store=clo&srno=b_19_749&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.VESEXFZF2ZKXEZY4.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
CornerKick,Men Solid Polo Neck Pure Cotton Blue T-Shirt,https://www.flipkart.com/allen-solly-solid-men-polo-neck-blue-t-shirt/p/itma80db96177850?pid=TSHG9R9YNFS9KXM5&lid=LSTTSHG9R9YNFS9KXM52EXA3Y&marketplace=FLIPKART&store=clo&srno=b_19_750&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHG9R9YNFS9KXM5.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Maleno,Men Colorblock Black Track Pants,https://www.flipkart.com/cornerkick-colorblock-men-black-track-pants/p/itme762cf17752e9?pid=TKPGH76YJUHWBKUM&lid=LSTTKPGH76YJUHWBKUMDOJMWQ&marketplace=FLIPKART&store=clo&srno=b_19_751&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TKPGH76YJUHWBKUM.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
sashu,Men Slim Fit Grey Viscose Rayon Trousers,https://www.flipkart.com/maleno-slim-fit-men-grey-trousers/p/itmc6e7f7ac741ff?pid=TROG8F8PQKMRH2ZF&lid=LSTTROG8F8PQKMRH2ZFPACYOB&marketplace=FLIPKART&store=clo&srno=b_19_752&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TROG8F8PQKMRH2ZF.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
AUSK,Pack of 2 Women T-Shirt Lightly Padded Bra,https://www.flipkart.com/sashu-combo-pack-2-women-t-shirt-lightly-padded-bra/p/itm98d07d565efb9?pid=BRAGC6TH5HZHCE83&lid=LSTBRAGC6TH5HZHCE83JGEHXY&marketplace=FLIPKART&store=clo&srno=b_19_753&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.BRAGC6TH5HZHCE83.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
ADIDAS,"Men Colorblock Round Neck Cotton Blend White, Blue, Gre...",https://www.flipkart.com/ausk-colorblock-men-round-neck-white-blue-grey-t-shirt/p/itm7b189a7b5994f?pid=TSHFGJBFQCDZZTWA&lid=LSTTSHFGJBFQCDZZTWAFOFHJH&marketplace=FLIPKART&store=clo&srno=b_19_754&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHFGJBFQCDZZTWA.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
R RIDACHY,KIDZLIFE Military Costume Dress Kids Costume Wear,https://www.flipkart.com/kidzlife-military-costume-dress-kids-wear/p/itm5669459a17088?pid=KCWGR789GP3NQPPG&lid=LSTKCWGR789GP3NQPPGCL2BOT&marketplace=FLIPKART&store=clo&srno=b_19_755&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.KCWGR789GP3NQPPG.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
GreenFlair,Men Solid Round Neck Polyester Blue T-Shirt,https://www.flipkart.com/adidas-solid-men-round-neck-blue-t-shirt/p/itmfefeachf3h8p2?pid=TSHFEFDZFZ89HHYK&lid=LSTTSHFEFDZFZ89HHYKDBFGY5&marketplace=FLIPKART&store=clo&srno=b_19_756&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.TSHFEFDZFZ89HHYK.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
JOCKEY,"Boys Typography, Colorblock Cotton Blend T Shirt",https://www.flipkart.com/r-ridachy-boys-typography-colorblock-cotton-blend-t-shirt/p/itm2876fb1d7035d?pid=KTBGH6HX9K54BE4K&lid=LSTKTBGH6HX9K54BE4KSP0PXN&marketplace=FLIPKART&store=clo&srno=b_19_757&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.KTBGH6HX9K54BE4K.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
CK PRINTED UNDERWEAR,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/greenflair-men-solid-casual-white-shirt/p/itmeae4f1f17ada4?pid=SHTGG5NUFA7G5RXQ&lid=LSTSHTGG5NUFA7G5RXQGJC5TO&marketplace=FLIPKART&store=clo&srno=b_19_758&otracker=browse&fm=organic&iid=e1a02e1d-2d7b-4341-8e90-f29565de88ba.SHTGG5NUFA7G5RXQ.SEARCH&ppt=None&ppn=None&ssid=bicd3jtla80000001692044180446
Tik Tok WEARS,Legging For Girls,https://www.flipkart.com/tik-tok-wears-indi-legging-girls/p/itm149f96859d21b?pid=KLGG5W32NDZSWYD4&lid=LSTKLGG5W32NDZSWYD4JSECGS&marketplace=FLIPKART&store=clo&srno=b_20_761&otracker=browse&fm=organic&iid=en_p0umblRc8LDKbcxBoLAQcqIh2Nwax_1s1eA4dpyHPW8V_k0O7UA97N6nz0vBqWPDAQb1z9DzWogVsSzgZ-UNKw%3D%3D&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
METRONAUT By Flipkart,Men Slim Mid Rise Grey Jeans,https://www.flipkart.com/metronaut-flipkart-slim-men-grey-jeans/p/itmacadadb82fa26?pid=JEAFN96HDYRFD5U8&lid=LSTJEAFN96HDYRFD5U8IG1IRU&marketplace=FLIPKART&store=clo&srno=b_20_762&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.JEAFN96HDYRFD5U8.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Guapo,Men Solid Grey Track Pants,https://www.flipkart.com/guapo-solid-men-grey-track-pants/p/itmddd96ce20b3ad?pid=TKPFWQBDFMCWW7XH&lid=LSTTKPFWQBDFMCWW7XHTCMQAV&marketplace=FLIPKART&store=clo&srno=b_20_763&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TKPFWQBDFMCWW7XH.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
HIP HOP FASHOIN,Men Full Sleeve Printed Hooded Sweatshirt,https://www.flipkart.com/hip-hop-fashoin-full-sleeve-printed-men-sweatshirt/p/itm4fe453391e646?pid=SWSGMPPHFHEHGYKS&lid=LSTSWSGMPPHFHEHGYKS3U7QA8&marketplace=FLIPKART&store=clo&srno=b_20_764&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.SWSGMPPHFHEHGYKS.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
YUNEK,Men Colorblock Grey Track Pants,https://www.flipkart.com/yunek-colorblock-men-grey-track-pants/p/itm72d0b8361f06b?pid=TKPGEE2GSASRMGGF&lid=LSTTKPGEE2GSASRMGGFNTHOF8&marketplace=FLIPKART&store=clo&srno=b_20_765&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TKPGEE2GSASRMGGF.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Allen Solly,Men Colorblock Polo Neck Cotton Blend Multicolor T-Shir...,https://www.flipkart.com/allen-solly-colorblock-men-polo-neck-multicolor-t-shirt/p/itm6dc38bba93eee?pid=TSHGDHWFEMY4X5CR&lid=LSTTSHGDHWFEMY4X5CRSHF7VP&marketplace=FLIPKART&store=clo&srno=b_20_766&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TSHGDHWFEMY4X5CR.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Fasla,Short For Boys Casual Printed Cotton Blend,https://www.flipkart.com/fasla-short-boys-casual-printed-cotton-blend/p/itm975284587301c?pid=KSHGFBF7HHUDZ62Y&lid=LSTKSHGFBF7HHUDZ62YAT4LAK&marketplace=FLIPKART&store=clo&srno=b_20_767&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.KSHGFBF7HHUDZ62Y.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Raymond,Men Slim Fit Black Polyester Trousers,https://www.flipkart.com/raymond-slim-fit-men-black-trousers/p/itma5cc4d159c813?pid=TROGQ5YCXCHHVF5Y&lid=LSTTROGQ5YCXCHHVF5YYAQ2DJ&marketplace=FLIPKART&store=clo&srno=b_20_768&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TROGQ5YCXCHHVF5Y.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
VAN HEUSEN,Men Solid Polo Neck Pure Cotton Maroon T-Shirt,https://www.flipkart.com/van-heusen-solid-men-polo-neck-maroon-t-shirt/p/itmbb4e7d6eeac55?pid=TSHG48FVZGXTGGQW&lid=LSTTSHG48FVZGXTGGQW9BTEF6&marketplace=FLIPKART&store=clo&srno=b_20_769&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TSHG48FVZGXTGGQW.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Foxter,"Pack of 2 Men Striped Black, Blue Track Pants",https://www.flipkart.com/foxter-striped-men-black-blue-track-pants/p/itm4cb652114f402?pid=TKPGJXR9USQEVCRR&lid=LSTTKPGJXR9USQEVCRR7WT8H8&marketplace=FLIPKART&store=clo&srno=b_20_770&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TKPGJXR9USQEVCRR.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
VJ FASHION,Solid/Plain Bollywood Cotton Silk Saree,https://www.flipkart.com/vj-fashion-solid-plain-bollywood-cotton-silk-saree/p/itmf35e1d4e08307?pid=SARFJF9ZVUDHSGCD&lid=LSTSARFJF9ZVUDHSGCDFFAG4F&marketplace=FLIPKART&store=clo&srno=b_20_771&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.SARFJF9ZVUDHSGCD.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Mr Laduji,Pack of 3 Women Sports Lightly Padded Bra,https://www.flipkart.com/mr-laduji-unique-design-women-sports-lightly-padded-bra/p/itm7cc97f2cddbd3?pid=BRAGQN3QKQVWGKQ8&lid=LSTBRAGQN3QKQVWGKQ8FYBVHO&marketplace=FLIPKART&store=clo&srno=b_20_772&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.BRAGQN3QKQVWGKQ8.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Aarvia,Printed Women Co-ords Track Suit,https://www.flipkart.com/aarvia-printed-women-track-suit/p/itm7efd82d34e0f9?pid=TKSGZ9CZ6DR3PGKB&lid=LSTTKSGZ9CZ6DR3PGKBD2SWKX&marketplace=FLIPKART&store=clo&srno=b_20_773&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TKSGZ9CZ6DR3PGKB.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
AUSK,"Men Striped Round Neck Cotton Blend Dark Green, White T...",https://www.flipkart.com/ausk-striped-men-round-neck-dark-green-white-t-shirt/p/itmdf446c81aaee7?pid=TSHGQAGGZEHUY4UH&lid=LSTTSHGQAGGZEHUY4UHF1KQJT&marketplace=FLIPKART&store=clo&srno=b_20_774&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.TSHGQAGGZEHUY4UH.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
U TURN,Men Slim Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/u-turn-men-solid-casual-maroon-shirt/p/itmf83b93c53a525?pid=SHTG8Y3FFRA3HZFV&lid=LSTSHTG8Y3FFRA3HZFVSLKLCB&marketplace=FLIPKART&store=clo&srno=b_20_775&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.SHTG8Y3FFRA3HZFV.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Whippet,"Men & Women Solid, Self Design, Printed Ankle Length",https://www.flipkart.com/whippet-men-women-solid-self-design-printed-ankle-length/p/itmfd1f4cefb736c?pid=SOCGRDZJGFBHDH6P&lid=LSTSOCGRDZJGFBHDH6PSJWMYK&marketplace=FLIPKART&store=clo&srno=b_20_776&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.SOCGRDZJGFBHDH6P.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Jump Cuts,Pack of 2 Men Vest,https://www.flipkart.com/jump-cuts-men-vest/p/itm4824544b56540?pid=VESGB8E54GK74NUU&lid=LSTVESGB8E54GK74NUUCTXUAR&marketplace=FLIPKART&store=clo&srno=b_20_777&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.VESGB8E54GK74NUU.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Piylu,Pack of 2 Women Full Coverage Non Padded Bra,https://www.flipkart.com/piylu-cotton-women-full-coverage-non-padded-bra/p/itmfg44vn62aysy7?pid=BRAFG3THHUAMWSMV&lid=LSTBRAFG3THHUAMWSMVDKWSYC&marketplace=FLIPKART&store=clo&srno=b_20_778&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.BRAFG3THHUAMWSMV.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
Shree Ramkrishna Fab,Women Chikan Embroidery Georgette A-line Kurta,https://www.flipkart.com/shree-ramkrishna-fab-women-chikan-embroidery-a-line-kurta/p/itm64e18fe6d302e?pid=KTAGPUF3YGGBMHGG&lid=LSTKTAGPUF3YGGBMHGG4LXQJM&marketplace=FLIPKART&store=clo&srno=b_20_779&otracker=browse&fm=organic&iid=7dd3bc7b-4406-40c0-b8c0-b085389c3748.KTAGPUF3YGGBMHGG.SEARCH&ppt=None&ppn=None&ssid=y19int8ips0000001692044183275
